,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,Label
2589,0.020017337,0.002225845,-0.000143608,-0.001012584,-0.014030294,0.001732225,0.001003196,0.00765753,-0.003784719,-0.000518745,10
2590,0.003107063,-0.014193197,0.00522741,-0.014678808,0.002873951,-0.006829526,0.001332373,-0.000429554,-0.000572866,-0.001468415,3
2591,0.00140441,-0.009806642,0.003283914,-0.009831875,0.003017923,-0.002846123,0.002397064,-0.000143209,0.000105399,-0.001934047,3
2592,0.00110126,-0.007349677,0.002222632,-0.00699065,0.001766699,-0.002737709,0.001159773,-7.62E-05,-8.63E-05,-0.000779727,4
2593,0.002426037,-0.015207731,0.005382883,-0.016441169,0.005029159,0.004330512,0.002068285,-0.000224063,3.86E-05,-0.003407489,3
2594,0.006221791,-0.000246911,0.000480828,-0.002874939,-0.013407343,-8.79E-05,-0.012237401,0.003953147,0.004295829,-0.000532682,10
2595,0.001802985,-0.01359272,0.011555856,-0.007611059,0.003120999,-0.005273481,0.002671032,-0.000191135,-0.000127383,-0.001237505,3
2596,0.002153007,-0.01640084,0.002517993,-0.011021188,0.004384641,0.004280437,0.001923601,-0.00014863,6.00E-05,-0.001656987,3
2597,0.001505603,-0.010832419,0.004199551,-0.011817733,0.004284185,0.005884194,0.001551931,-0.000137033,-1.21E-05,-0.001826972,3
2598,0.001975518,-0.006127865,0.002258888,-0.006897006,0.000692576,0.001225565,-0.001217015,-0.000228656,-0.000461871,-5.96E-06,4
2599,0.003050571,-0.024769143,-0.006749157,0.000751123,0.001128602,-0.003593271,0.001847986,8.50E-05,-0.000367021,-0.000919149,3
2600,0.00843519,-0.000423075,0.000720103,-0.004320776,-0.021566621,0.000298245,-0.017599016,0.001678615,0.000178397,-0.000591245,10
2601,0.019980153,-0.001109243,0.001320525,-0.005304277,-0.0143463,-0.000628024,-0.003317168,0.00329069,0.036169858,0.00075654,10
2602,0.001929245,-0.014174155,0.011839874,-0.008505928,0.003326277,-0.0059951,0.00278469,-0.000205691,-0.000140721,-0.00067897,3
2603,0.001218271,-0.008417741,0.010035369,-0.002831443,0.001563884,-0.00294659,0.001049006,-6.52E-05,-0.000122003,-0.000617895,4
2604,0.005431693,-0.000975824,0.000656592,-0.003641413,-0.014051709,-0.000327299,-0.011979003,0.002079166,0.002316436,0.000212519,10
2605,0.000584586,-0.00349907,0.001342053,-0.003508441,0.000810016,-0.001143678,0.000467189,-4.74E-05,6.30E-06,-0.000323954,4
2606,0.002092259,-0.007903906,0.002922411,-0.008037953,0.001120528,-0.003556258,0.000119568,-0.000253007,-0.000352213,-0.000832967,3
2607,0.000291253,-0.002252061,0.000917313,-0.001753461,0.000620973,-0.000672441,0.00049399,-3.31E-05,-2.58E-06,-0.000590557,4
2608,0.010906611,-0.000752632,0.000709842,-0.002603337,-0.006308194,-0.000238143,-0.001259982,0.004612339,0.012788498,1.38E-05,10
2609,0.00405839,-0.002537484,0.001003,-0.003754783,-0.00637817,-0.001059283,-0.00521861,0.001952954,0.003737965,-0.00078698,4
2610,0.001371346,-2.12E-05,9.46E-05,-0.00055248,-0.002582601,6.08E-06,-0.001891308,0.0021555,0.000233326,-0.000115586,4
2611,0.002215724,-0.007411997,0.003144812,-0.009142436,0.001900278,0.007874265,-0.001321438,-0.00024445,-0.000350517,0.000771031,4
2612,0.003089778,-0.001366086,0.000653906,-0.00306246,-0.008836128,-0.000674862,-0.008072768,0.001343316,0.001362271,-0.000680076,4
2613,0.001934948,-0.015942177,-0.001061552,-0.004908011,0.002075827,-0.003813772,0.001912311,-3.29E-05,-3.00E-06,-0.002025922,3
2614,0.003423727,-0.010399448,0.004594791,-0.014800384,-0.000872664,0.02476192,-0.006375446,0.000837642,0.000256274,-0.002296441,4
2615,0.009930788,0.000134972,0.000504764,-0.003177108,-0.015817744,0.000140917,-0.012274766,-3.60E-05,0.008787251,-0.000861137,10
2616,0.002433842,-0.018182829,0.002541852,-0.011943294,0.003988036,-0.005715888,0.003258602,-0.000114701,0.000183895,-0.004191839,3
2617,0.001948934,-0.01120755,0.0034822,-0.011578766,0.002605735,-0.005209603,0.001908333,-5.08E-05,7.88E-05,-0.002008759,3
2618,0.002266428,-0.005194044,0.001945482,-0.005796424,-0.001025107,-0.002676338,-0.001987684,0.000284417,0.000418771,0.005779898,4
2619,0.000646655,-0.004626123,0.0016925,-0.004887849,0.001447866,-0.002066261,0.00115485,-9.09E-05,-7.23E-05,-0.000756238,4
2620,0.00028096,-9.40E-05,6.12E-05,-0.00026514,-0.000700585,-5.59E-05,-0.000732148,0.000164276,0.000236691,-1.27E-05,4
2621,0.002343753,-0.009745616,0.00344553,-0.010633068,0.001765424,-0.00443363,0.000556212,-0.000322397,-0.000405101,-0.00143057,3
2622,0.007672331,-0.096763066,-0.077726665,0.092767807,-0.011771694,0.014721297,-0.005296751,-2.06E-05,0.000247027,0.003831879,8
2623,0.007926161,-0.00213375,0.001227973,-0.0062138,-0.021210314,-0.00091209,-0.018367514,0.003517875,0.003729945,0.018342043,10
2624,0.001385681,-0.009425182,0.003247537,-0.009218387,0.002380256,-0.003881479,0.001819482,-9.55E-05,-7.26E-05,-0.002172726,3
2625,0.000141599,-0.000281077,0.000106209,-0.000400114,-0.000318796,-0.000168318,-0.000260514,6.65E-05,7.42E-05,0.001210202,4
2626,0.003295096,-0.013551662,0.004813044,-0.014024712,0.001926549,-0.006758356,0.000464508,-0.000120588,-0.000376353,-0.001529934,3
2627,0.001853277,-0.013222609,0.005958699,-0.013722594,0.003909016,-0.007694854,0.003338573,-0.000121144,-3.29E-05,-0.002849482,3
2628,0.012118853,-0.002250067,0.001408235,-0.006736454,-0.024145664,-0.000396788,-0.015663743,-0.001108597,-0.001878838,0.003233568,10
2629,0.002228709,-0.015638407,0.004857594,-0.015656349,0.004597912,-0.00662638,0.00366558,-8.66E-05,0.00022563,-0.002793804,3
2630,0.001985681,-0.013333056,0.011207575,-0.007847473,0.002430317,-0.004689836,0.002118467,7.24E-05,8.51E-05,-0.002599468,3
2631,0.002277612,-0.00838872,0.002984647,-0.008792647,0.001134325,-0.00344989,-0.000146134,-0.000236524,-0.000362694,-0.001009,3
2632,0.00601795,-0.00143783,0.000737421,-0.002221314,-0.000873216,-0.00085858,-0.000657754,-0.001928444,0.002811044,0.000467878,4
2633,0.016900678,-0.000958625,0.000985519,-0.00463871,-0.014042725,-0.00150744,-0.024028924,0.011457845,-4.95E-05,-0.000976381,10
2634,0.001595015,-0.013101962,0.000644306,-0.006624403,0.002569316,-0.004296374,0.00237547,-0.000135131,2.88E-05,-0.002804268,3
2635,0.002027896,-0.015260062,0.001037147,-0.008641965,0.002780412,-0.00551545,0.002585178,-1.49E-07,8.69E-05,-0.003679214,3
2636,0.008713848,0.000256231,0.000331609,-0.001749061,-0.004289133,-0.00142112,-0.017545618,0.000688077,-0.003786392,-0.000432987,10
2637,0.001203323,-0.009657893,0.00019424,-0.003094579,0.001411662,-0.002668573,0.001315038,-7.63E-06,0.000183754,-0.001806834,4
2638,0.021719666,0.002466965,1.08E-06,-0.001275537,-0.011860138,0.00019354,-0.012816892,0.000636826,0.008195816,-0.00116482,10
2639,0.002331208,-0.01427094,0.004318521,-0.014191229,0.003318053,-0.006267515,0.002977675,-0.000335035,0.000177567,-0.003060274,3
2640,0.001829418,-0.012827953,0.004973677,-0.013347951,0.004501,0.003458765,0.001841089,-0.000178352,-0.000163344,-0.000246377,3
2641,0.003013426,-0.012663521,0.004798902,-0.014126364,0.003081901,0.003181811,3.54E-05,-0.000311231,-0.000513661,-0.001571766,3
2642,0.00064023,-0.004289754,0.001472381,-0.004366409,0.001229993,-0.001676976,0.001039641,-0.000103283,3.34E-05,-0.000534541,4
2643,0.001370329,-0.009910974,0.003220602,-0.009841598,0.00288252,-0.005103532,0.002591733,-3.08E-05,0.0001175,-0.003094071,3
2644,0.000922057,-0.00587002,0.002314739,-0.00657742,0.00187939,-0.002264235,0.001195005,-0.000107712,-5.16E-05,-0.001445534,4
2645,0.074025013,0.014264443,-0.003622875,0.018952006,0.12795431,-0.022380651,-0.13245257,0.032634873,-0.055279683,-0.003226896,7
2646,0.001433398,-0.008034375,0.00261907,-0.008259451,0.001814785,-0.003184982,0.001226781,-0.000150619,-2.14E-05,-0.001808681,3
2647,0.00724734,-0.000576674,0.000541813,-0.003693818,-0.018149278,0.000130026,-0.013838134,0.005392686,0.005478171,-0.000402583,10
2648,0.002040952,-0.009314238,0.012279501,-0.001031209,-0.001154633,-0.002800993,-0.000745538,0.000308168,0.000425783,-0.001893911,4
2649,0.001466732,-0.010412933,0.003622083,-0.010369779,0.002886502,-0.00541574,0.002448823,-4.13E-05,-7.76E-05,-0.002385084,3
2650,0.000542308,-0.002267565,0.00095315,-0.002369237,0.000146945,-0.001002078,0.000107342,7.91E-05,0.000172721,-0.000259383,4
2651,0.002423288,-0.008436844,0.003319765,-0.008726812,0.001114982,-0.003839733,-0.000104714,-0.000363185,-0.000509163,0.000774823,3
2652,0.001822186,-0.00468654,0.001630522,-0.00490172,-0.000189518,-0.002027991,-0.001046907,-0.000112258,-0.000367079,0.000325483,4
2653,0.00166225,-0.01179882,0.01163689,-0.005085665,0.002195945,-0.004457975,0.001959318,-0.000150189,-8.42E-05,-0.001046411,3
2654,0.001756089,-0.013538376,0.000836207,-0.00675718,0.002281976,-0.003502301,0.00185419,-9.19E-05,-3.55E-06,-0.002014835,3
2655,0.019320151,0.00229107,-0.000131015,-0.000982325,-0.015856022,0.002354761,0.006783908,0.014511554,0.001253984,-0.00070437,10
2656,0.004708235,-0.024673436,-0.001672691,-0.007909939,-0.002519299,-0.006950658,-0.001870985,0.000498037,0.000353428,-0.004795409,3
2657,0.000829555,-0.005494743,0.001751773,-0.005439144,0.001411154,-0.002715704,0.001070251,-7.00E-05,3.03E-05,-0.001144634,4
2658,0.001852466,-0.01464922,0.001251959,-0.008174785,0.00287305,-0.004812517,0.002576249,-6.40E-05,0.000144069,-0.003340198,3
2659,0.001536976,-0.012588378,0.020544524,0.000843852,0.001837376,-0.003113348,0.002120737,-0.00010254,0.000146517,-0.002428738,3
2660,0.015961338,-0.006389862,0.00310775,-0.010728675,-0.016356859,-0.003360293,-0.008622185,0.003037533,0.009965524,-1.98E-05,10
2661,0.002074039,-0.013514294,0.004785158,-0.014060874,0.003733676,-0.005368555,0.003055413,-0.000237802,-4.53E-05,-0.001688931,3
2662,0.001027515,-0.006726776,0.002343675,-0.006893079,0.001952646,-0.00287359,0.001433499,3.75E-05,0.000182433,0.000811751,4
2663,0.001174317,-0.0082649,0.002180872,-0.007565071,0.00207102,-0.003659333,0.001787337,-0.000148259,-0.000116672,-0.002287924,3
2664,0.000226359,-0.000507413,0.000227475,-0.000804763,-0.000334003,-0.000320023,-0.000408057,6.20E-05,0.000113111,-0.000177885,4
2665,0.001045072,-0.006842001,0.002388481,-0.007011943,0.002054008,-0.002885216,0.001639965,-0.000235843,-0.000165508,-0.000718165,4
2666,0.018116998,0.001765012,8.94E-05,-0.001354581,-0.007793436,-0.000769334,-0.016158186,0.002915271,0.012722156,-0.000870946,10
2667,0.001552981,-0.014072493,-0.00120974,-0.003104583,0.002124471,-0.003028983,0.002070612,-0.000128194,2.17E-05,-0.001416251,3
2668,0.083978369,0.014859729,-0.002854845,0.011582609,0.036050974,-0.000455831,0.00929457,-0.06025404,-0.034016199,0.002030927,9
2669,0.002074682,-0.014323391,0.00536963,-0.014531048,0.003909627,-0.007027949,0.003168217,-0.000145383,2.90E-05,-0.003090465,3
2670,0.001433422,-0.009820708,0.002994911,-0.009502158,0.002870731,-0.00335917,0.002167516,-0.000147499,6.63E-05,-0.002016664,3
2671,0.021411046,0.002048012,9.06E-05,-0.001426231,-0.009037028,8.92E-06,-0.010307753,-0.00347351,0.007210924,-0.000849709,10
2672,0.001208936,-0.007568841,0.002660601,-0.007726695,0.001917551,-0.003185734,0.001440624,-1.64E-05,8.70E-05,0.000375138,4
2673,0.001754732,-0.012571654,0.004019088,-0.011443685,0.003370509,-0.005414587,0.002743217,-0.000166081,-3.57E-05,-0.003376742,3
2674,0.003628193,-0.004029388,0.001501342,-0.005149777,-0.002395325,-0.001937357,-0.003057376,0.000687032,0.000195385,0.000100862,4
2675,0.002196867,-0.007112388,0.002452107,-0.007081177,0.000462772,-0.003067388,-0.000786586,-0.000193834,-0.000431297,-8.00E-05,4
2676,0.00175416,-0.012935434,0.004326112,-0.012689691,0.003854455,-0.005529534,0.003151762,-0.000150993,-5.34E-06,-0.002235348,3
2677,0.004167371,-0.000353047,0.000426951,-0.002438118,-0.01111719,-2.18E-05,-0.009097389,0.001784304,0.004176113,-0.000607719,10
2678,0.002794607,-0.006402176,0.002100603,-0.006565908,-0.000493711,-0.002888101,-0.002084014,-0.000331483,-0.000728364,0.000508415,4
2679,0.002666751,-0.011314349,0.004231419,-0.012462379,0.002130593,-0.005504836,0.001101202,-0.000120224,-0.000255018,-0.002061091,3
2680,0.002270601,-0.018061874,0.000250461,-0.009107848,0.004075367,0.004744153,0.001703617,-0.000153859,-9.78E-05,-0.002614099,3
2681,0.002530117,-0.010751371,0.003984908,-0.01126889,0.00198494,-0.005270917,0.000898474,-0.000222654,-0.000406047,0.000603237,3
2682,0.00155385,-0.011581475,0.004235261,-0.011847439,0.00375794,-0.005475065,0.003183169,-0.000210693,-0.000103203,-0.002781268,3
2683,0.001234626,-0.009474396,0.011211582,-0.001819057,0.001605238,-0.002279078,0.001421639,-3.10E-05,8.78E-05,0.000703033,4
2684,0.001740616,-0.002475662,0.001009145,-0.003296617,-0.003124209,-0.001468407,-0.002566104,0.000822909,0.000968173,-0.000850103,4
2685,0.043542095,0.006500977,-0.00083374,0.001693872,-0.014589758,0.005135667,0.036267931,-0.010939845,0.012285225,0.000901182,9
2686,0.002066836,-0.014994707,0.004546883,-0.013818671,0.004104555,-0.006937565,0.003488483,-1.59E-05,1.94E-06,-0.003416641,3
2687,0.001755729,-0.012255613,0.004904785,-0.0119067,0.003232865,-0.006435588,0.002826808,-9.87E-06,-4.80E-05,-0.00256455,3
2688,0.001244142,-0.008778954,0.002917825,-0.009153173,0.002615837,-0.004019552,0.002000628,-0.000121033,-5.86E-05,0.000568916,3
2689,0.018309517,0.001815529,0.000176577,-0.002184234,-0.019452819,0.002051316,0.00124729,-0.019357293,-0.014459629,0.000142337,10
2690,9.22E-05,-0.000313435,0.000140546,-0.000512633,-0.000131987,-5.45E-05,-0.00022767,2.73E-05,6.61E-06,-0.000154173,4
2691,0.007380384,-0.000426997,0.000520592,-0.002713821,-0.010577879,2.81E-05,-0.004533693,-0.003788473,-0.000276101,-0.000584703,4
2692,0.001478339,-0.008997193,0.003050888,-0.009793286,0.002179995,-0.004227716,0.00154192,0.000180761,0.000282457,-0.000456142,3
2693,0.001570374,-0.003773293,0.001284877,-0.004032373,-0.000171689,-0.001660187,-0.001032695,-0.000222442,-0.000393662,0.000219995,4
2694,0.005599548,9.77E-05,0.000313539,-0.002047623,-0.0113534,0.000218958,-0.008809058,0.006865412,0.006687504,-0.000475555,10
2695,0.001543175,-0.01038986,0.003628084,-0.010714956,0.002735987,-0.005777073,0.002344185,-5.07E-05,-3.62E-05,-0.002674555,3
2696,0.002802513,-0.012943437,0.001266107,-0.007416244,0.00100987,-0.004575584,-7.65E-05,-0.000323672,-0.000523156,-0.000302572,3
2697,0.002853552,-0.01200693,0.003748638,-0.011605556,0.001817486,-0.005227156,0.000678371,-6.87E-05,-6.83E-05,0.000499392,3
2698,0.001696148,-0.012647894,0.000318665,-0.006044763,0.002083654,-0.002753422,0.001728824,7.60E-05,9.94E-05,-0.002274758,3
2699,0.001584199,-0.012282123,-0.00133488,-0.003135649,0.001092714,-0.002580583,0.000996259,0.000123961,-2.64E-05,-0.000167662,4
2700,0.001662,-0.004743484,0.001524541,-0.005017247,0.000156901,-0.00237212,-0.000605696,-0.00020682,-0.00037326,3.81E-05,4
2701,0.00813535,0.000462701,0.000189842,-0.001497707,-0.008600574,0.000244916,-0.005466627,-0.003467227,0.001863083,5.13E-05,4
2702,0.001827415,-0.005386571,0.001998281,-0.005981081,0.000259484,-0.001895228,-0.000774057,-0.000189794,-0.000394953,0.002409236,4
2703,0.001290949,-0.008221786,0.003217694,-0.008335472,0.002113584,-0.004041387,0.001670128,-5.40E-05,6.22E-05,0.006100767,3
2704,0.070803513,0.011539219,-0.00267945,0.015712223,0.119904681,-0.021794062,-0.123645336,0.027809889,-0.054262956,-0.002940687,7
2705,0.00082154,-0.006245315,0.002419064,-0.005886542,0.001925496,-0.002233752,0.0015133,-6.30E-05,1.74E-05,-0.001012933,4
2706,0.002212829,-0.015717683,0.005920526,-0.016357889,0.005048156,-0.006803001,0.004222092,-0.000261327,2.84E-05,-0.00404407,3
2707,0.001770171,-0.004006938,0.001546466,-0.004528289,-0.000226914,-0.001873422,-0.000967965,-0.000218009,-4.31E-05,0.000129996,4
2708,0.001105267,-0.007454628,0.0025942,-0.007654012,0.002118878,-0.003641672,0.001622701,-0.000137066,-4.15E-05,-0.000869291,3
2709,0.000527215,-0.003548346,0.001287335,-0.003679202,0.000985704,-0.001825556,0.000741619,-7.51E-05,-7.77E-05,-0.000878471,4
2710,0.003239502,-0.014629461,0.005497483,-0.015182148,0.002691735,-0.007303152,0.001138135,-8.78E-05,-0.000165036,0.018979539,3
2711,0.000535816,-0.002919464,0.000956461,-0.003196736,0.000426776,-0.001437162,0.000256221,0.000113014,-7.84E-05,-0.000619756,4
2712,0.001726003,-0.012045064,0.004181496,-0.012432965,0.003547628,-0.005023336,0.002848973,-0.000127616,-1.65E-07,-0.00348465,3
2713,0.085102016,0.015040094,-0.002899061,0.01189648,0.038676984,-0.000855173,0.007999623,-0.062072422,-0.037393369,0.001961876,9
2714,0.00010286,-0.000715231,0.000218617,-0.000779202,0.000225234,-0.000474419,0.000186766,-1.93E-05,-1.79E-05,-0.000140407,4
2715,0.000854553,-0.005429907,0.002384088,-0.005400686,0.001337954,-0.002243396,0.000746745,7.79E-05,0.000237865,0.029975633,4
2716,0.000462104,-0.003150102,0.00082941,-0.002834416,0.000812199,-0.001156746,0.000568926,-2.28E-05,2.48E-05,-0.000544246,4
2717,0.003753584,-0.006640795,0.002576105,-0.00782703,-0.001333361,-0.002773696,-0.003643676,-0.000379891,-0.001078532,0.000742386,4
2718,0.001353371,-0.011063239,0.000303326,-0.004862331,0.00200723,-0.002387568,0.00165474,-0.000108107,-6.76E-06,-0.002089885,3
2719,0.003426867,-0.012412731,0.004149862,-0.013485634,-0.002165927,-0.006323211,-0.002008662,0.000460177,0.000175394,-0.003379683,3
2720,0.035747404,0.006029255,-0.001201768,0.004712807,0.014909885,-7.67E-05,0.010420375,0.007406086,-0.011576167,0.000494078,4
2721,0.008623575,-0.00170333,0.000959678,-0.005677151,-0.0235805,-0.000321518,-0.018343215,0.003082253,0.001577151,-0.000993842,10
2722,0.001449975,-0.010205176,0.003256074,-0.009365934,0.002783252,-0.004197661,0.002242828,-4.91E-05,-3.44E-05,-0.002169227,3
2723,0.00124072,-0.008510125,0.002645176,-0.008025928,0.002166659,-0.003437706,0.00169248,-7.94E-05,6.80E-05,-0.001803262,3
2724,0.001607213,-0.011190655,0.003921936,-0.011556783,0.003344752,-0.004621976,0.00252048,-5.69E-05,4.92E-05,-0.002363455,3
2725,0.000343883,-0.002512425,0.001201104,-0.002268255,0.000708502,-0.001209914,0.000594086,-3.68E-05,-1.97E-05,-0.000469363,4
2726,0.000835753,-0.005634764,0.00213053,-0.005712789,0.001584711,-0.00297778,0.001308053,-9.54E-05,-2.48E-05,-0.00121,4
2727,0.001850559,-0.005392699,0.002187871,-0.005504265,0.000168364,-0.002466596,-0.00084867,-0.000186454,-0.000363523,0.000674604,4
2728,0.004988768,-0.000766408,0.000486271,-0.002800281,-0.011386051,-0.000190396,-0.009421215,0.002331771,0.002274271,-0.00046423,10
2729,0.009777941,0.00145556,-0.00024261,0.001459284,0.013056205,-0.002857228,-0.018590827,-0.000769071,-0.011845606,-0.000254864,4
2730,0.000913923,-0.006946019,0.0026994,-0.00679713,0.002266146,-0.002909454,0.001861143,-0.000126963,-4.65E-05,-0.000875163,4
2731,0.078418078,0.01504135,-0.003809776,0.019998795,0.135340416,-0.023565252,-0.138044914,0.031462975,-0.060723082,-0.003723963,7
2732,0.002744586,-0.010761116,0.003794429,-0.011694881,0.001565606,-0.004159245,7.95E-05,-0.000260677,-0.000566072,-0.000394352,3
2733,0.001094019,-0.007356549,0.00270106,-0.007978025,0.002357224,-0.003894396,0.00175954,-0.000172497,-9.51E-05,-0.001715444,3
2734,0.004276154,-0.00019225,0.000262207,-0.001927107,-0.010121438,8.63E-05,-0.007965643,0.001826229,0.002159081,-0.000202392,10
2735,0.003377745,-0.002825569,0.001195291,-0.004079094,-0.004958784,-0.001415469,-0.005314814,0.000917285,0.000864011,0.00017929,4
2736,0.001249349,-0.007085731,0.002988873,-0.007106712,0.001526572,-0.003368398,0.000771765,-1.97E-06,-7.26E-05,0.006511343,4
2737,0.001464727,-0.013419519,-0.002896248,-0.000922724,0.001352473,-0.002508755,0.001459312,-0.000119896,6.37E-05,-0.001710259,4
2738,0.013611399,0.00042248,0.000405071,-0.001675845,-0.007483257,0.000965393,0.007071988,-0.017239696,-0.010233138,9.06E-05,4
2739,0.002716599,-0.017515417,0.001588035,-0.010178304,0.002231763,-0.00556943,0.001709834,0.000398459,0.001058498,0.002737546,3
2740,0.00256209,-0.017323465,0.000668389,-0.008822577,0.002597694,-0.004889298,0.002018645,0.000270042,0.000284873,0.018537034,3
2741,0.000334166,-0.001291503,0.000446243,-0.001589998,-7.10E-05,-0.000481774,-7.81E-05,0.000128826,9.38E-05,-0.000299526,4
2742,0.00164055,-0.013903161,0.024935032,0.004737785,0.001467911,-0.00314553,0.002038492,-7.03E-05,0.000202039,-0.001598206,3
2743,0.002456565,-0.00858671,0.003086913,-0.009094831,0.000868671,-0.003436844,-0.000442982,-6.84E-05,0.000282993,0.020202312,4
2744,0.001773382,-0.005095123,0.002213556,-0.005117229,0.000150918,-0.001724307,-0.000841608,-0.000243607,-0.000321423,-0.000120125,4
2745,0.000562657,-0.003515187,0.001399037,-0.003748819,0.000968803,-0.001551723,0.000569714,-9.28E-05,-0.000111608,-0.000181898,4
2746,0.027644397,0.002934586,0.000249742,-0.004116595,-0.044344295,0.005891116,0.009506755,-0.019503626,-0.062333709,-0.001428564,2
2747,0.001362417,-0.00960309,0.003218515,-0.009944645,0.003044714,-0.004386259,0.002455896,-0.00021387,-2.81E-05,-0.001185574,3
2748,0.001521532,-0.00373023,0.001046779,-0.003734019,-0.00130703,-0.001131976,-0.001755702,0.000985228,0.000867027,0.005019702,4
2749,0.00255413,-0.019057863,0.001350271,-0.011068057,0.003599982,-0.006508161,0.003283386,-0.000252741,-0.000169559,-0.002915918,3
2750,0.002819544,-0.025804826,-0.004728934,-0.003606683,0.002932795,-0.005286121,0.003297956,-0.000149664,5.65E-06,-0.003972221,3
2751,0.001657555,-0.016480038,-0.005568088,0.002448127,0.001019331,-0.001797549,0.001296696,-0.000138295,-4.61E-05,-0.001543435,4
2752,0.015413007,0.000100158,0.00082337,-0.005745885,-0.034933005,0.001752615,-0.01647119,-0.002616228,-0.014168287,-0.001276095,10
2753,0.002177328,-0.017727869,-0.002467836,-0.003252265,0.001674338,-0.003560938,0.001535057,-1.19E-05,8.49E-05,0.002303677,3
2754,0.00167088,-0.011683851,0.004348819,-0.012643804,0.003465806,-0.006068919,0.002885656,-6.91E-05,-6.21E-05,-0.002675377,3
2755,0.003080615,-0.000275321,0.000266452,-0.001732484,-0.008390336,0.000105577,-0.006335545,0.00020858,-0.000445282,-0.000311593,4
2756,0.001609643,-0.014065504,-0.001467169,-0.003551146,0.00255776,0.006233802,0.000643732,-6.72E-05,5.00E-06,-0.000645171,4
2757,0.000135468,-0.000714315,0.000206491,-0.000842349,7.92E-05,-0.000288109,-2.80E-05,-1.46E-06,-2.32E-05,-0.000216738,4
2758,0.006989275,5.11E-05,0.000196956,-0.001115705,-0.000321973,-0.001350419,-0.014105647,0.000612192,-0.003672047,-0.000686344,4
2759,0.003217262,-0.037526494,0.182355717,0.110215434,-0.011075644,0.009554728,-0.003980267,0.000287805,0.000158698,0.000172833,6
2760,0.001360697,-0.00588896,0.00246378,-0.006981825,0.002203927,0.010834922,-0.00075265,0.000318228,0.000826753,-0.000123807,4
2761,0.001847443,-0.013904399,-0.001594045,-0.0030967,0.0009304,-0.003223057,0.00107412,0.000199655,0.000146522,-0.000209162,3
2762,0.000520632,-0.003520787,0.001225959,-0.003808483,0.00107345,-0.00127476,0.000736234,-6.39E-05,-5.04E-05,-0.000687744,4
2763,0.045591457,0.007144023,-0.000943008,0.001297443,-0.021526291,0.004494468,0.00721904,0.071537801,0.073181486,-0.003948731,10
2764,0.005338938,-0.002590024,0.001224167,-0.004639114,-0.00966744,-0.001021697,-0.007485615,0.00107378,8.69E-05,0.000495056,4
2765,0.003003701,-0.001781898,0.000558737,-0.002524772,-0.004619654,-0.000652428,-0.002884705,0.002583163,0.003233591,-0.000614529,4
2766,4.47E-05,-0.000363502,0.000108235,-0.00040727,0.000133131,-0.000230175,0.000124673,-3.18E-06,3.58E-06,-3.18E-05,4
2767,0.000960786,-0.006253132,0.001777973,-0.006245478,0.001967195,-0.002954923,0.001702532,-8.90E-05,0.000148046,-0.001252598,4
2768,0.002436278,-0.009152698,0.003488053,-0.009688381,0.001260277,-0.0052533,0.000135902,-0.000293332,-0.000508452,-4.17E-05,3
2769,0.000776346,-0.004989472,0.001511889,-0.004849981,0.001240702,-0.002394991,0.000934783,-3.54E-05,-3.21E-06,-0.000744982,4
2770,0.003198128,-0.027327813,-0.003206788,-0.006405753,0.003418719,-0.006585757,0.003528625,-0.000201052,-5.15E-06,-0.003696556,3
2771,0.004759504,-6.74E-05,0.000295371,-0.001766878,-0.008162479,-5.53E-05,-0.007405181,0.002564227,0.004114076,-0.000187039,4
2772,0.001617132,-0.010201333,0.002694121,-0.009715449,0.002396264,-0.00452792,0.001614508,3.91E-05,5.41E-06,-0.001908248,3
2773,0.001671171,-0.01195646,0.004318201,-0.012464452,0.0036831,-0.005913716,0.00288034,-0.000176532,-0.000114637,-0.003048806,3
2774,0.004127426,-0.002584266,0.000961218,-0.003764644,-0.007100971,-0.001034163,-0.006283942,0.001283549,0.001490514,0.000124474,4
2775,0.001197055,-0.008353901,0.003174978,-0.008580599,0.002373895,-0.004241944,0.002026818,-0.000108054,2.29E-05,-0.000965261,3
2776,0.001390281,-0.00949439,0.003562476,-0.01051638,0.003518648,0.007455687,0.000790066,5.42E-05,-2.56E-05,-0.001654916,3
2777,0.001153452,-0.008029448,0.00241075,-0.008278791,0.002296424,-0.003119174,0.001770244,-3.15E-05,2.29E-05,-0.001900045,3
2778,0.016522769,0.000920865,0.000519398,-0.003681992,-0.021742122,0.000825931,-0.010888992,-0.002483491,0.010474885,-0.000420207,10
2779,0.001386233,-0.00973857,0.003311178,-0.009858641,0.002825031,-0.00444879,0.00228558,-8.30E-05,-5.75E-05,-0.00266436,3
2780,0.002165841,-0.008000629,0.002871374,-0.008540327,0.001049557,-0.003254094,4.54E-05,-0.000175836,-0.000477548,-0.000915323,3
2781,0.002384327,-0.008515866,0.002925603,-0.008516311,0.000854035,-0.003860475,-0.000364805,-0.000311196,-0.000464531,0.000106539,3
2782,2.87E-05,-6.42E-05,2.72E-05,-0.000102575,-5.67E-05,-4.13E-05,-1.30E-05,0.000110255,-5.57E-05,-2.18E-05,4
2783,0.011248754,0.000326303,0.00052656,-0.00379148,-0.023726973,0.001116054,-0.012991958,0.006185678,-0.001363042,-0.00109855,10
